state,action,qValue,reward,next_state
-1$-2$0$0$0$-1$-1$-1$-1$-1$-2$0$0$0$-1$-1$-1$-1$-1$-2$0$0$0$-1$-1$-1$-1$-1$-2$0$0$0$-1$-1$-1$-1$-1$-2$0$0$0$-1$-1$-1$-1$-1$-2$0$0$0$-1$-1$-1$-1$-1$-2$0$0$0$-1$-1$-1$-1$-1$-2$0$0$0$-1$-1$-1$-1$-1$-2$0$0$0$-1$-1$-1$-1$-1$-2$0$0$0$-1$-1$-1$-1,0$0$0$1$0$0$0$0$0,0.85645896,0.0,-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0
-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0,0$0$0$0$0$0$0$1$0,0.8379271,1.0,-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0
-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0,0$0$0$0$0$0$0$1$0,0.89165384,1.0,-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0
-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0,0$0$0$0$0$0$0$1$0,0.92813784,1.0,-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0
-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0,0$0$0$0$0$0$0$1$0,0.958402,1.0,-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0
-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0,0$0$0$0$0$0$0$1$0,0.9801706,0.0,-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1
-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1$-1$-1$0$0$0$-1$-1$-2$-1,0$0$1$0$0$0$0$0$0,0.99722666,1.0,-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1
-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1$-1$-1$1$0$0$-1$-1$-1$-1,0$0$0$1$0$0$0$0$0,0.8683066,1.0,-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1
-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1,0$0$0$1$0$0$0$0$0,0.82053375,1.0,-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1
-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1,0$0$0$1$0$0$0$0$0,0.95843285,1.0,-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1
-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1$-1$-1$0$1$0$-1$-1$-1$-1,0$0$0$1$0$0$0$0$0,0.9591406,0.0,-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0$-1$-1$-1$-2$-1$-1$0$0$0
