state,action,qValue,reward,next_state
0$0$0$1$0$0$0$0$-1$0$0$0$1$0$0$0$0$-1$0$0$0$1$0$0$0$0$-1$0$0$0$1$0$0$0$0$-1$0$0$0$1$0$0$0$0$-1$0$0$0$1$0$0$0$0$-1$0$0$0$1$0$0$0$0$-1$0$0$0$1$0$0$0$0$-1$0$0$0$1$0$0$0$0$-1$0$0$0$1$0$0$0$0$-1,1$0$0$0$0$0$0$0$0,1.0,0.0,-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1
-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1$-2$0$0$-1$-1$0$-1$0$-1,0$0$0$0$1$0$0$0$0,1.0,0.0,-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1
-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1$-1$0$0$-1$-2$0$-1$0$-1,0$0$0$0$0$0$0$0$1,2.4813495e-14,0.0,-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2
-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2$-1$0$0$-1$-1$0$-1$0$-2,0$1$0$0$0$0$0$0$0,1.0,0.0,-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1
-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1,0$1$0$0$0$0$0$0$0,1.0,0.0,-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1
-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1,0$1$0$0$0$0$0$0$0,1.0,0.0,-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1
-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1,0$0$0$0$0$0$1$0$0,1.543569e-15,0.0,-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1
-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1$-1$0$0$-1$-1$0$-2$0$-1,0$1$0$0$0$0$0$0$0,1.0,0.0,-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1
-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1,0$1$0$0$0$0$0$0$0,1.0,0.0,-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1
-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1,0$1$0$0$0$0$0$0$0,1.0,0.0,-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1$-1$1$0$-1$-1$0$-1$0$-1
