state,action,qValue,reward,next_state
0$0$0$0$0$0$-1$1$0$0$0$0$0$0$0$-1$1$0$0$0$0$0$0$0$-1$1$0$0$0$0$0$0$0$-1$1$0$0$0$0$0$0$0$-1$1$0$0$0$0$0$0$0$-1$1$0$0$0$0$0$0$0$-1$1$0$0$0$0$0$0$0$-1$1$0$0$0$0$0$0$0$-1$1$0$0$0$0$0$0$0$-1$1$0,0$0$0$0$0$1$0$0$0,0.9999914,0.0,0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0
0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0,0$0$0$0$0$1$0$0$0,0.9304387,0.0,0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0
0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0$0$-1$0$-1$-1$-2$-1$-1$0,1$0$0$0$0$0$0$0$0,0.9977921,1.0,1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0
1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0,1$0$0$0$0$0$0$0$0,0.99852824,1.0,1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0
1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0,1$0$0$0$0$0$0$0$0,0.99843866,1.0,1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0
1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0,1$0$0$0$0$0$0$0$0,0.99842274,1.0,1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0
1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0,1$0$0$0$0$0$0$0$0,0.99843496,1.0,1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0
1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0,1$0$0$0$0$0$0$0$0,0.9984469,1.0,1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0
1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0,1$0$0$0$0$0$0$0$0,0.9986253,1.0,1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0
1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0,1$0$0$0$0$0$0$0$0,0.9987814,1.0,1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0$1$-1$0$-1$-1$-1$-1$-1$0
